schema_version,record_type,source_name,source_url,startup_name,product_name,pricing_model,description,website,category,collected_at
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/promise,Promise,Promise,UNKNOWN,Better payment systems for governments and the communities they serve.,http://promise-pay.com,Government,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/nuvocargo,Nuvocargo,Nuvocargo,UNKNOWN,Your AI partner for North America truckload freight,http://www.nuvocargo.com,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/cognition-ip,Cognition IP,Cognition IP,UNKNOWN,Flat-fee patent & trademark counsel with top firm results,https://www.cognitionip.com,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/vathys,Vathys,Vathys,UNKNOWN,Accelerating machine learning through software,http://vathys.ai,Industrials,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/naborly,Naborly,Naborly,UNKNOWN,A credit bureau for the renting generation.,https://naborly.com,Real Estate and Construction,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/sharpestminds,SharpestMinds,SharpestMinds,UNKNOWN,Peer-to-peer mentorships through income-share agreements.,http://sharpestminds.com,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/orangewood-labs,Orangewood Labs,Orangewood Labs,UNKNOWN,Orangewood Labs makes worlds most affordable and easiest AI robot arms,http://www.orangewood.co,Industrials,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/point-api,Point API,Point API,UNKNOWN,Point stores things you send over and over again and helps you re-use…,https://pointapi.com,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/phiar,Phiar,Phiar,UNKNOWN,We are developing a revolutionary AI-powered augmented reality…,https://www.phiar.net,Industrials,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/owny,OWNY,OWNY,UNKNOWN,"Manage capital, investors & banking in one place.",https://www.owny.com,Fintech,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/numericcal-inc,"numericcal, inc.","numericcal, inc.",UNKNOWN,Distributed AI for Industrial Process Monitoring and Optimization.,http://numericcal.com/,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/data-driven-bioscience,Data Driven Bioscience,Data Driven Bioscience,UNKNOWN,"Cancer Diagnosis 10X faster, 10X cheaper",http://datadrivenbioscience.com,Healthcare,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/inscribe,Inscribe,Inscribe,UNKNOWN,"AI Document Fraud Detection for Banks, Credit Unions & Lenders",https://www.inscribe.ai/,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/quickchat-ai,Quickchat AI,Quickchat AI,UNKNOWN,Conversation Design platform to build Al Assistants tailored to your…,https://quickchat.ai/,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/rain-neuromorphics,Rain Neuromorphics,Rain Neuromorphics,UNKNOWN,We build artificial intelligence processors inspired by the brain.  ,http://www.rain-neuromorphics.com,Industrials,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/brainhi,BrainHi,BrainHi,UNKNOWN,Automated receptionist that answers missed calls for local businesses ,https://www.brainhi.com,Healthcare,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/mutiny,Mutiny,Mutiny,UNKNOWN,"Your AI agent for creating anything customer-facing, in minutes.",https://www.mutinyhq.com,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/leena-ai,Leena AI,Leena AI,UNKNOWN,We at Leena AI build a virtual assistant that answers employee's…,https://www.leena.ai,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/kunduz,Kunduz,Kunduz,UNKNOWN,Kunduz provides instant answers to students' questions and makes…,https://kunduz.com/,Education,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/flockjay,Flockjay,Flockjay,UNKNOWN,"AI-driven learning, content, and coaching for sales teams",https://flockjay.com,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/centaur,Centaur,Centaur,UNKNOWN,We Create Superior Data By Making Annotation Competitive,https://centaur.ai/,Healthcare,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/windsor,Windsor,Windsor,UNKNOWN,AI Powered Personalized Videos,https://windsor.io,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/community-phone-company,Community Phone Company,Community Phone Company,UNKNOWN,The phone that gives families peace of mind about aging parents,https://www.communityphone.org/,Consumer,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/sapling-ai,Sapling.ai,Sapling.ai,UNKNOWN,Language models for enterprise applications.,https://sapling.ai,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/ai-insurance,AI Insurance,AI Insurance,UNKNOWN,AI Insurance is the platform that runs insurance companies,https://www.aiinsurance.io,Fintech,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/evo-do,Evo.Do,Evo.Do,UNKNOWN,QA Bots for Games,http://www.evo.do/,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/docucharm,Docucharm,Docucharm,UNKNOWN,Automate paperwork by turning documents into structured data.,http://www.docucharm.com,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/askdata,Askdata,Askdata,UNKNOWN,Frictionless Data,http://www.askdata.com,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/superorder,Superorder,Superorder,UNKNOWN,AI customer reputation & performance management for restaurant chains.,https://superorder.com/,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/superb-ai,Superb AI,Superb AI,UNKNOWN,Superb AI provides end-to-end computer vision MLOps platform,https://www.superb-ai.com,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/glide,Glide,Glide,UNKNOWN,"Glide turns spreadsheets into beautiful, intelligent apps.",https://www.glideapps.com,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/sublime-black,Sublime Black,Sublime Black,UNKNOWN,Automating Cyber Security Incident Response Through Artificial…,http://sublimeblack.com,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/mars-auto,Mars Auto,Mars Auto,UNKNOWN,Autonomous trucks to fully automate long-haul freight shipping,https://marsauto.com,Industrials,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/tailor-ed,Tailor-ED,Tailor-ED,UNKNOWN,AI-powered corporate learning for accelerated employee growth & skill…,https://www.tailor-ed.com/,Education,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/outrival-inc,"OutRival, Inc.","OutRival, Inc.",UNKNOWN,"Outbound AI Agents for Education, Insurance, and Travel",https://outrival.com/,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/playground,Playground,Playground,UNKNOWN,Make graphics like a Pro without being one,https://playground.com,Consumer,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/figments,Figments,Figments,UNKNOWN,Building worlds at technological inflection points,https://plotdrive.com,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/palifer,Palifer,Palifer,UNKNOWN,Predictive maintenance models for trains and heavy industry,https://www.palifer.com,Industrials,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/symplex,Symplex,Symplex,UNKNOWN,Applied Reinforcement Learning Research Laboratory,,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/well-principled,Well Principled,Well Principled,UNKNOWN,The neural engine for autonomous robots,https://wellprincipled.com,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/lantern,Lantern,Lantern,UNKNOWN,User behavior monitoring for modern product teams,https://www.lantern.so,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/gen1e-lifesciences,GEn1E Lifesciences,GEn1E Lifesciences,UNKNOWN,AI platform accelerating therapies for rare & inflammatory diseases.,https://www.gen1e.com,Healthcare,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/embrace,Embrace,Embrace,UNKNOWN,Modern user-focused observability built on OpenTelemetry,https://embrace.io,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/zeta-surgical,ZETA SURGICAL,ZETA SURGICAL,UNKNOWN,Next-Generation Surgical Navigation and Robotics,http://zetasurgical.com,Healthcare,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/milo,Milo,Milo,UNKNOWN,The Family AI - a copilot for parents to tackle the invisible load of…,http://www.joinmilo.com,Consumer,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/ramen-vr,Ramen VR,Ramen VR,UNKNOWN,Ramen VR is transforming game development with advanced XR + AI tools.,https://ramenvr.com/,Consumer,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/traces,Traces,Traces,UNKNOWN,Transform your video monitoring with AI,https://www.traces.ai,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/flowbot,Flowbot,Flowbot,UNKNOWN,A natural language-driven programming assistant.,https://www.getflowbot.com,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/phonic,Phonic,Phonic,UNKNOWN,The best way to collect and analyze voice and video feedback,https://phonic.ai,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/stratumai,StratumAI,StratumAI,UNKNOWN,AI that tells mining companies where to mine to maximize profits,https://www.stratum.ai,Industrials,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/fitnessai,FitnessAI,FitnessAI,UNKNOWN,App offering AI powered workout plans with anytime access to coaches,https://fitnessai.com,Consumer,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/taiv,Taiv,Taiv,UNKNOWN,"AI-powered tech that makes business TV smarter, engaging, and…",https://taiv.tv,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/glisten-ai,Glisten AI,Glisten AI,UNKNOWN,Glisten AI automatically categorizes and tags e-commerce product data.,http://glisten.ai,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/ardis-ai,Ardis AI,Ardis AI,UNKNOWN,Transform your text data into a searchable knowledge graph,http://www.ardis.ai,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/perceptive-technologies,Perceptive Technologies,Perceptive Technologies,UNKNOWN,"Automated tooth cutting for dentists using imaging, AI and robotics",https://www.perceptive.io,Healthcare,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/aden,Aden,Aden,UNKNOWN,Open source agent generation framework,https://adenhq.com/,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/terrasoft,Terrasoft,Terrasoft,UNKNOWN,,,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/turing-labs-inc,Turing Labs Inc.,Turing Labs Inc.,UNKNOWN,AI for R&D of consumer brands like P&G to develop better products,http://www.turingsaas.com,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/skypher,Skypher,Skypher,UNKNOWN,AI agent for Compliance Questionnaires Automation,https://skypher.co,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/deepsource,DeepSource,DeepSource,UNKNOWN,"Unified DevSecOps platform, helping developers ship good code.",https://deepsource.com/,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/pillarplus,PillarPlus,PillarPlus,UNKNOWN,Software to automatically create construction blueprints,https://pillarplus.com,Real Estate and Construction,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/zumo-labs,Zumo Labs,Zumo Labs,UNKNOWN,We generate synthetic data for computer vision models.,https://zumolabs.ai/,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/overfit,Overfit,Overfit,UNKNOWN,Human coach for accountability + AI for personalized workouts,https://overfit.com,Healthcare,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/be-go,BeGo,BeGo,UNKNOWN,BeGo Connects cargo shippers with truck suppliers in Mexico and US,http://www.bego.ai,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/recall-ai,Recall.ai,Recall.ai,UNKNOWN,"The API to get recordings, transcripts, and metadata from meetings",https://www.recall.ai,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/blue-onion,Blue Onion,Blue Onion,UNKNOWN,Financial data layer for AI-powered finance and accounting,https://www.blueonion.ai/,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/shuttle,Shuttle,Shuttle,UNKNOWN,Build Backends. Fast.,https://www.shuttle.dev,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/kernal-biologics,Kernal Biologics,Kernal Biologics,UNKNOWN,Kernal is creating mRNA 2.0 therapies that work in specific cells,https://www.kernalbio.com/,Healthcare,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/omni,Omni,Omni,UNKNOWN,"Fast, up-to-date answers for Sales & Support",https://addomni.com,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/atomic,Atomic,Atomic,UNKNOWN,API that lets companies embed investment accounts into their services,https://www.atomicvest.com/,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/hyper-online,Hyper Online,Hyper Online,UNKNOWN,Social avatar platform for VTubers,https://www.hyper.online/,Consumer,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/cohere,Cohere,Cohere,UNKNOWN,Support automation that's actually intelligent,https://cohere.io,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/taktile,Taktile,Taktile,UNKNOWN,"Transform your decision-making with reliable AI agents in weeks, not…",http://www.taktile.com,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/ai-fashion,AI.Fashion,AI.Fashion,UNKNOWN,AI.Fashion is the AI creative suite for the fashion industry.,https://www.ai.fashion,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/glimpse-2,Glimpse,Glimpse,UNKNOWN,Glimpse is the system of action for CPG retail operations,https://tryglimpse.com/,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/fieldguide,Fieldguide,Fieldguide,UNKNOWN,Vertical AI for Audit & Advisory Firms,http://fieldguide.com,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/cloud-humans,cloud humans,cloud humans,UNKNOWN,AI-powered customer service for startups,https://www.cloudhumans.com,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/atomic-industries,Atomic Industries,Atomic Industries,UNKNOWN,Software orchestrated mass production of plastics,http://atomic.industries,Industrials,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/authzed,authzed,authzed,UNKNOWN,"Authorization Infrastructure securing AI at OpenAI, Zoom, & more",https://authzed.com,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/quadrant-eye,Quadrant Eye,Quadrant Eye,UNKNOWN,Breaking new ground in online eyecare. ,https://quadranteye.com,Healthcare,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/sbx-robotics,SBX Robotics,SBX Robotics,UNKNOWN,Synthetic data for better vision.,https://www.sbxrobotics.com/,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/arnata,arnata,arnata,UNKNOWN,AI workers for the logistics industry. ,https://arnata.com,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/pibit-ai,Pibit.ai,Pibit.ai,UNKNOWN,The fastest path from submission to better decisions.,https://pibit.ai,Fintech,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/vogent,Vogent,Vogent,UNKNOWN,Build Voice AI Agents,https://vogent.ai,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/fountain9,Fountain9,Fountain9,UNKNOWN,Helping food brands and retailers reduce food wastage,https://www.fountain9.com,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/sivo,Sivo,Sivo,UNKNOWN,Debt as a service for companies to lend money to their users at scale.,https://sivo.com,Fintech,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/supadock,Supadock,Supadock,UNKNOWN,AI workers for logistics operations,https://getsupadock.com,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/emerge-tools,Emerge Tools,Emerge Tools,UNKNOWN,Supercharge your mobile apps,https://www.emergetools.com/,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/alinea,Alinea,Alinea,UNKNOWN,Automated investing for the next generation 💸,https://alinea-invest.com/,Fintech,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/vapi,Vapi,Vapi,UNKNOWN,Voice AI for developers.,https://vapi.ai,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/mindee,Mindee,Mindee,UNKNOWN,AI Document Understanding API,https://mindee.com,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/true3d,True3D,True3D,UNKNOWN,Building the next generation of visual media,https://www.true3d.com/,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/firstsupport-ai,FirstSupport.ai,FirstSupport.ai,UNKNOWN,AI Assistant for Customer Support,https://firstsupport.ai,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/rinsed,Rinsed,Rinsed,UNKNOWN,Software to run car washes moving to a monthly subscription model,https://www.rinsed.com,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/nimbus-3,Nimbus,Nimbus,UNKNOWN,Nimbus reduces Datadog costs by more than 60% without Manual Effort,https://nimbus.dev,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/enable-us,Enable Us,Enable Us,UNKNOWN,Digital Sales Rooms (Acquired by MindTickle),https://www.enableus.com,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/inpharmd,InpharmD,InpharmD,UNKNOWN,"We provide a curated, evidence- based answer to any clinical question.",https://www.inpharmd.com,Healthcare,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/tint,Tint,Tint,UNKNOWN,Makes it easy for tech platforms to embed insurance into products,http://www.tint.ai,Fintech,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/taofi,TaoFi,TaoFi,UNKNOWN,The financial layer for decentralized AI,https://taofi.com,Fintech,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/venu-ai,Venu AI,Venu AI,UNKNOWN,Meet qualified leads in person by automating conference production,https://www.venu3d.com,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/compose-ai,Compose.ai,Compose.ai,UNKNOWN,Cut your writing time by 40% with AI-powered autocomplete,https://compose.ai,B2B,2026-08-30T11:51:01.989749+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/codeball,Codeball,Codeball,UNKNOWN,AI-Powered Code Review,https://codeball.ai,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/dataherald,Dataherald,Dataherald,UNKNOWN,Embed NL-to-SQL into your Product 📈,http://dataherald.com/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/treinta,Treinta,Treinta,UNKNOWN,Software and AI tools for SMBs in the US and Latin America,https://www.treinta.co,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/spline,Spline,Spline,UNKNOWN,Design and collaborate in multiple dimensions.,http://spline.design/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/businessonbot,BusinessOnBot,BusinessOnBot,UNKNOWN,Automated user acquisition & selling on WhatsApp for businesses,https://www.businessonbot.com/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/mystic,Mystic,Mystic,UNKNOWN,Low latency API to run and deploy ML models,https://www.mystic.ai/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/marqvision,MarqVision,MarqVision,UNKNOWN,IP operating software for brands and content companies,https://www.marqvision.com/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/routine,Routine,Routine,UNKNOWN,AI-native all-in-one workspace for startups,http://routine.co,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/ollama,Ollama,Ollama,UNKNOWN,Get up and running with large language models.,https://ollama.com,B2B,2026-08-30T11:51:01.992498+00:00
